"year","month","day","hour","mintemp","maxtemp","dewp","humid","wind_dir","wind_speed","wind_gust","precip","minpressure","maxpressure","visib","delayed"
2013,3,22,10,28.04,30.02,17.06,62.97,280,11.5078,13.242946084,0,1007.6,1008.3,10,"0"
2013,3,22,11,30.02,30.92,17.06,58.08,290,13.80936,15.8915353008,0,1008.4,1009,10,"1"
2013,3,22,12,32,33.08,17.06,53.6,290,14.96014,17.2158299092,0,1008.7,1009.2,10,"1"
2013,3,22,13,33.08,35.06,15.98,47.1,290,14.96014,17.2158299092,0,1008.9,1009.3,10,"1"
2013,3,22,14,35.06,39.02,15.98,41.51,310,17.2617,19.864419126,0,1008.9,1009.4,10,"1"
2013,3,22,15,37.04,39.02,15.08,40.24,290,20.71404,23.8373029512,0,1009,1009.5,10,"1"
2013,3,22,16,37.94,39.92,15.08,37.05,300,17.2617,19.864419126,0,1008.6,1009.1,10,"1"
2013,3,22,17,37.94,41,15.98,40.39,310,18.41248,21.1887137344,0,1008.4,1008.9,10,"1"
2013,3,22,18,39.02,42.08,15.98,38.72,320,21.86482,25.1615975596,0,1008.3,1008.8,10,"1"
2013,3,22,19,41,42.08,15.98,34.38,300,18.41248,21.1887137344,0,1008.2,1008.6,10,"1"
2013,3,22,20,39.92,42.98,15.98,35.95,290,21.86482,25.1615975596,0,1008.5,1009.1,10,"1"
2013,3,22,21,41,42.08,15.08,34.47,290,19.56326,22.5130083428,0,1008.8,1009.4,10,"1"
2013,3,22,22,39.92,41,15.08,34.47,290,19.56326,22.5130083428,0,1009.5,1010,10,"0"
2013,3,22,23,39.92,39.92,14,34.29,270,12.65858,14.5672406924,0,1010.8,1010.8,10,"0"
2013,3,23,5,33.08,37.04,21.92,60.81,280,11.5078,13.242946084,0,1011.7,1012.3,10,"1"
2013,3,23,6,33.08,37.04,21.02,60.81,310,13.80936,15.8915353008,0,1011.7,1012.2,10,"1"
2013,3,23,7,32,35.96,21.02,60.81,270,14.96014,17.2158299092,0,1010.9,1011.5,10,"1"
2013,3,23,8,30.02,35.96,21.02,65.72,290,11.5078,13.242946084,0,1011.1,1011.5,10,"1"
2013,3,23,9,32,35.06,21.02,63.51,290,13.80936,15.8915353008,0,1011.5,1012.2,10,"1"
2013,3,23,10,32,35.06,19.94,58.37,280,16.11092,18.5401245176,0,1011.7,1012.2,10,"1"
2013,3,23,11,33.98,35.06,19.04,53.91,290,14.96014,17.2158299092,0,1012,1012.3,10,"1"
2013,3,23,12,37.04,37.94,19.04,47.75,290,17.2617,19.864419126,0,1011.5,1012.4,10,"1"
2013,3,23,13,37.94,39.92,19.04,44,300,21.86482,25.1615975596,0,1011.1,1011.9,10,"1"
2013,3,23,14,39.92,42.08,19.04,40.72,290,18.41248,21.1887137344,0,1010.9,1011.7,10,"1"
2013,3,23,15,42.08,46.04,19.04,36.03,300,24.16638,27.8101867764,0,1011.3,1011.7,10,"1"
2013,3,23,16,42.08,46.94,19.04,39.23,310,27.61872,31.7830706016,0,1010.9,1011.2,10,"1"
2013,3,23,17,42.08,46.94,17.96,37.46,300,23.0156,26.485892168,0,1010.4,1010.8,10,"1"
2013,3,23,18,42.98,48.02,17.96,36.18,310,23.0156,26.485892168,0,1009.9,1010.4,10,"1"
2013,3,23,19,44.06,48.02,17.96,34.72,320,24.16638,27.8101867764,0,1009.7,1010.2,10,"1"
2013,3,23,20,44.96,48.2,17.06,32.27,320,21.86482,25.1615975596,0,,,10,"1"
2013,3,23,21,44.06,46.04,17.96,34.72,320,24.16638,27.8101867764,0,1010.2,1010.7,10,"1"
2013,3,23,22,44.06,44.06,14,29.23,310,20.71404,23.8373029512,0,1011.3,1011.3,10,"1"
2013,3,23,23,42.08,42.08,14,31.54,310,18.41248,21.1887137344,0,1011.6,1011.6,10,"0"
2013,3,24,5,35.06,35.96,17.06,45.76,330,11.5078,13.242946084,0,1013.4,1013.6,10,"0"
2013,3,24,6,33.98,35.96,19.04,49.83,340,12.65858,14.5672406924,0,1012.4,1012.9,10,"1"
2013,3,24,7,33.08,35.06,17.96,51.33,310,12.65858,14.5672406924,0,1012.7,1013.2,10,"1"
2013,3,24,8,33.08,35.06,17.96,51.33,300,9.20624,10.5943568672,0,1012.9,1013.5,10,"1"
2013,3,24,9,32,35.06,17.96,53.6,290,10.35702,11.9186514756,0,1013.3,1013.8,10,"1"
2013,3,24,10,33.08,33.98,17.96,51.47,,12.65858,14.5672406924,0,1013.2,1013.7,10,"1"
2013,3,24,11,33.98,35.06,17.96,51.47,300,9.20624,10.5943568672,0,1013.6,1014.1,10,"1"
2013,3,24,12,35.96,37.94,19.04,49.83,310,14.96014,17.2158299092,0,1013.8,1014.2,10,"1"
2013,3,24,13,37.94,39.92,19.94,47.89,350,14.96014,17.2158299092,0,1013.4,1013.7,10,"1"
2013,3,24,14,39.92,42.08,19.04,42.65,340,13.80936,15.8915353008,0,1012.5,1012.8,10,"1"
2013,3,24,15,41,44.06,19.04,40.9,360,10.35702,11.9186514756,0,1011.3,1011.7,10,"1"
2013,3,24,16,42.98,44.96,19.04,37.9,360,14.96014,17.2158299092,0,1010.1,1010.6,10,"1"
2013,3,24,17,44.06,46.04,19.04,36.36,360,11.5078,13.242946084,0,1009.5,1010.1,10,"1"
2013,3,24,18,44.96,46.04,19.94,35.14,360,12.65858,14.5672406924,0,1007.6,1008.1,10,"1"
2013,3,24,19,46.04,46.04,19.04,33.73,,9.20624,10.5943568672,0,1006.9,1007.5,10,"1"
2013,3,24,20,44.96,46.94,21.02,35.47,50,8.05546,9.2700622588,0,1006.1,1006.6,10,"1"
2013,3,24,21,41,46.04,24.98,52.56,150,11.5078,13.242946084,0,1006.2,1007.1,10,"1"
2013,3,24,22,39.02,44.06,24.08,54.68,140,14.96014,17.2158299092,0,1005.9,1006.9,10,"0"
2013,3,24,23,39.02,39.02,24.08,54.68,180,6.90468,7.9457676504,0,1008.2,1008.2,10,"0"
2013,3,25,5,37.94,39.92,26.96,64.29,140,5.7539,6.621473042,0,1005.8,1006.4,10,"0"
2013,3,25,6,37.04,39.92,26.96,66.6,100,4.60312,5.2971784336,0,1004.6,1005.2,10,"1"
2013,3,25,7,37.94,39.92,26.96,64.29,70,6.90468,7.9457676504,0,1003.5,1004.1,10,"1"
2013,3,25,8,37.94,39.92,28.04,67.21,70,10.35702,11.9186514756,0,1002.8,1003.3,10,"1"
2013,3,25,9,37.94,39.92,30.02,72.87,60,16.11092,18.5401245176,0,1003,1003.3,10,"1"
2013,3,25,10,37.94,39.02,30.02,72.87,60,17.2617,19.864419126,0,1002.3,1002.8,10,"1"
2013,3,25,11,37.94,39.02,28.94,69.73,50,16.11092,18.5401245176,0,1002.3,1002.3,10,"1"
2013,3,25,12,39.02,39.92,26.06,59.37,60,17.2617,19.864419126,0,1002.8,1003.1,10,"1"
2013,3,25,13,39.02,39.02,26.06,59.37,60,20.71404,23.8373029512,0,1002.2,1002.4,10,"1"
2013,3,25,14,37.4,39.92,26.6,64.7,70,18.41248,21.1887137344,0,,,10,"1"
2013,3,25,15,35.6,39.92,30.2,80.51,80,16.11092,18.5401245176,0,,,10,"1"
2013,3,25,16,35.6,39.92,32,80.65,70,23.0156,26.485892168,0.01,,,10,"1"
2013,3,25,17,37.4,39.2,33.8,86.69,70,21.86482,25.1615975596,0.04,,,10,"1"
2013,3,25,18,37.04,37.4,33.08,85.43,70,14.96014,17.2158299092,0.01,,,7,"1"
2013,3,25,19,37.4,39.02,33.8,86.69,60,12.65858,14.5672406924,0.02,,,9,"1"
2013,3,25,20,37.94,39.02,35.06,89.25,50,9.20624,10.5943568672,0.02,997.9,998.1,9,"1"
2013,3,25,21,37.04,37.94,35.06,89.25,350,10.35702,11.9186514756,0.03,998.1,998.4,7,"1"
2013,3,25,22,37.04,37.94,33.08,85.43,350,11.5078,13.242946084,0.03,998.9,999.1,6,"1"
2013,3,25,23,35.96,35.96,33.08,89.16,360,8.05546,9.2700622588,0.02,1000,1000,9,"0"
2013,3,26,5,37.04,39.02,32,81.8,350,8.05546,9.2700622588,0,1002.6,1003,10,"0"
2013,3,26,6,37.04,39.02,30.92,75.58,350,6.90468,7.9457676504,0,1002.9,1003.4,10,"1"
2013,3,26,7,35.96,39.02,32,85.37,320,9.20624,10.5943568672,0,1003.4,1003.8,10,"1"
2013,3,26,8,37.04,39.92,30.92,78.31,330,8.05546,9.2700622588,0,1003.9,1004.3,10,"1"
2013,3,26,9,35.96,39.02,30.02,78.79,330,8.05546,9.2700622588,0,1004.7,1005.1,10,"1"
2013,3,26,10,35.96,39.02,30.02,78.79,320,6.90468,7.9457676504,0,1005.4,1005.8,10,"0"
2013,3,26,11,37.04,39.92,30.02,75.5,310,6.90468,7.9457676504,0,1006,1006.5,10,"1"
2013,3,26,12,39.92,41,30.92,69.96,,6.90468,7.9457676504,0,1006.7,1007.2,10,"1"
2013,3,26,13,42.08,44.06,30.02,59.93,300,8.05546,9.2700622588,0,1006.6,1007.2,10,"1"
2013,3,26,14,44.06,46.94,30.02,53.33,300,11.5078,13.242946084,0,1007,1007.3,10,"1"
2013,3,26,15,46.4,48.92,28.4,49.24,340,13.80936,15.8915353008,0,,,10,"1"
2013,3,26,16,48.92,50,24.08,37.46,340,14.96014,17.2158299092,0,1006.7,1007.1,10,"1"
2013,3,26,17,48.92,53.06,24.08,37.46,340,14.96014,17.2158299092,0,1006.6,1006.9,10,"1"
2013,3,26,18,48.92,51.08,24.08,37.46,360,14.96014,17.2158299092,0,1006.7,1006.8,10,"1"
2013,3,26,19,48.92,51.08,24.08,37.46,340,16.11092,18.5401245176,0,1006.8,1007.3,10,"1"
2013,3,26,20,46.94,50,26.06,43.81,320,10.35702,11.9186514756,0,,,10,"1"
2013,3,26,21,46.04,48.92,26.96,47.05,350,17.2617,19.864419126,0,1007.9,1008.3,10,"1"
2013,3,26,22,46.04,46.94,26.06,45.33,360,12.65858,14.5672406924,0,1008.4,1008.9,10,"0"
2013,3,26,23,44.06,44.06,24.98,46.73,330,6.90468,7.9457676504,0,1009.8,1009.8,10,"0"
2013,3,27,5,39.02,41,28.04,64.43,300,12.65858,14.5672406924,0,1011.3,1011.8,10,"0"
2013,3,27,6,37.94,39.92,24.08,57.04,310,17.2617,19.864419126,0,1011.1,1011.5,10,"1"
2013,3,27,7,37.94,39.02,24.08,54.68,330,11.5078,13.242946084,0,1011,1011.3,10,"1"
2013,3,27,8,37.04,39.02,24.08,54.68,330,14.96014,17.2158299092,0,1011.2,1011.6,10,"0"
2013,3,27,9,35.96,39.02,23,56.32,320,12.65858,14.5672406924,0,1011.7,1012.1,10,"1"
2013,3,27,10,35.06,37.94,23,61.08,310,12.65858,14.5672406924,0,1012.4,1012.8,10,"1"
2013,3,27,11,39.02,39.92,26.06,59.37,300,12.65858,14.5672406924,0,1012.8,1013.3,10,"1"
2013,3,27,12,39.92,42.98,26.96,57.33,320,14.96014,17.2158299092,0,1013.1,1013.5,10,"1"
2013,3,27,13,42.98,46.04,26.96,50.94,320,14.96014,17.2158299092,0,1013.1,1013.5,10,"1"
2013,3,27,14,44.96,48.02,26.96,47.23,320,14.96014,17.2158299092,0,1012.8,1013.2,10,"1"
2013,3,27,15,48.02,50,26.06,39.07,320,16.11092,18.5401245176,0,1012.5,1012.9,10,"1"
2013,3,27,16,48.02,51.08,23,35.8,310,16.11092,18.5401245176,0,1012,1012.6,10,"1"
2013,3,27,17,48.02,50,24.98,40.22,330,17.2617,19.864419126,0,1011.6,1012.2,10,"1"
2013,3,27,18,48.92,53.06,21.92,34.21,330,14.96014,17.2158299092,0,1011.5,1011.8,10,"1"
2013,3,27,19,51.08,53.96,19.04,27.93,320,20.71404,23.8373029512,0,1011.2,1011.4,10,"1"
2013,3,27,20,51.08,53.96,21.02,30.39,320,17.2617,19.864419126,0,1011.3,1011.6,10,"1"
2013,3,27,21,51.08,51.98,23,33.04,,,,0,1011.6,1012.1,10,"1"
2013,3,27,22,48.92,51.08,23,35.8,320,19.56326,22.5130083428,0,1012.3,1012.4,10,"0"
2013,3,27,23,48.92,48.92,19.04,30.27,320,16.11092,18.5401245176,0,1013.4,1013.4,10,"0"
2013,3,28,5,39.02,39.92,28.94,66.85,310,20.71404,23.8373029512,0,1014.5,1015.3,10,"0"
2013,3,28,6,39.02,39.92,28.94,66.85,310,19.56326,22.5130083428,0,1014.4,1014.9,10,"1"
2013,3,28,7,37.94,39.02,28.04,67.21,310,18.41248,21.1887137344,0,1014.2,1014.8,10,"1"
2013,3,28,8,37.04,39.02,28.04,69.63,310,12.65858,14.5672406924,0,1014.3,1014.8,10,"1"
2013,3,28,9,37.04,39.02,28.04,69.63,,11.5078,13.242946084,0,1014.4,1014.9,10,"1"
2013,3,28,10,35.96,39.02,28.94,75.39,300,10.35702,11.9186514756,0,1014.9,1015.3,10,"1"
2013,3,28,11,39.02,39.92,30.02,69.86,310,12.65858,14.5672406924,0,1015.3,1015.7,10,"1"
2013,3,28,12,41,44.06,28.94,59.65,330,14.96014,17.2158299092,0,1015.5,1015.9,10,"1"
2013,3,28,13,44.06,46.04,28.04,50.73,340,16.11092,18.5401245176,0,1015.6,1015.9,10,"1"
2013,3,28,14,44.96,48.02,28.04,47.23,340,14.96014,17.2158299092,0,1015.9,1016.1,10,"1"
2013,3,28,15,46.04,48.2,26.6,45.33,360,12.65858,14.5672406924,0,,,10,"1"
2013,3,28,16,48.02,48.92,26.96,43.67,340,16.11092,18.5401245176,0,1015.8,1016.1,10,"1"
2013,3,28,17,48.02,48.92,28.04,45.65,360,14.96014,17.2158299092,0,1015.7,1016.1,10,"1"
2013,3,28,18,48.92,48.92,28.94,45.79,350,18.41248,21.1887137344,0,1015.7,1015.9,10,"1"
2013,3,28,19,48.02,50,30.02,49.5,360,18.41248,21.1887137344,0,1015.6,1015.9,10,"1"
2013,3,28,20,46.94,48.92,30.92,53.47,350,17.2617,19.864419126,0,1015.9,1016.3,10,"1"
2013,3,28,21,48.02,50,28.04,45.65,350,17.2617,19.864419126,0,1016.4,1016.7,10,"1"
2013,3,28,22,48.02,48.02,28.94,47.36,330,14.96014,17.2158299092,0,1017.1,1017.4,10,"1"
2013,3,28,23,48.02,48.02,28.04,45.65,330,13.80936,15.8915353008,0,1017.9,1017.9,10,"0"
2013,3,29,5,42.08,44.06,28.94,57.22,320,10.35702,11.9186514756,0,1019.7,1020.1,10,"0"
2013,3,29,6,41,44.06,28.94,61.89,320,16.11092,18.5401245176,0,1019.8,1020,10,"1"
2013,3,29,7,41,44.06,28.94,61.89,320,11.5078,13.242946084,0,1019.7,1020.2,10,"1"
2013,3,29,8,39.92,44.06,28.04,62.21,320,12.65858,14.5672406924,0,1019.7,1020.2,10,"1"
2013,3,29,9,41,42.98,28.94,59.65,320,11.5078,13.242946084,0,1019.7,1020.2,10,"1"
2013,3,29,10,39.92,42.08,28.04,62.21,320,10.35702,11.9186514756,0,1019.9,1020.5,10,"1"
2013,3,29,11,42.08,42.98,28.04,57.22,310,16.11092,18.5401245176,0,1020.4,1021,10,"1"
2013,3,29,12,44.06,46.04,28.04,53.03,320,13.80936,15.8915353008,0,1020.4,1020.9,10,"1"
2013,3,29,13,46.04,48.02,28.04,49.19,310,10.35702,11.9186514756,0,1020.3,1020.8,10,"1"
2013,3,29,14,48.92,51.08,26.96,42.22,320,9.20624,10.5943568672,0,1020.2,1020.6,10,"1"
2013,3,29,15,51.08,53.96,26.96,38.96,310,10.35702,11.9186514756,0,1020,1020.3,10,"1"
2013,3,29,16,51.98,53.96,24.08,31.96,,11.5078,13.242946084,0,1019.3,1019.7,10,"1"
2013,3,29,17,53.96,55.94,24.98,32.28,270,12.65858,14.5672406924,0,1018.5,1018.9,10,"1"
2013,3,29,18,53.06,55.04,24.08,32.13,310,18.41248,21.1887137344,0,1017.9,1018.2,10,"1"
2013,3,29,19,51.98,53.96,24.98,34.72,310,16.11092,18.5401245176,0,1017.4,1017.9,10,"1"
2013,3,29,20,51.08,53.06,26.96,37.68,310,17.2617,19.864419126,0,1017.5,1018.2,10,"1"
2013,3,29,21,50,51.98,26.96,40.55,310,19.56326,22.5130083428,0,1018.1,1018.5,10,"1"
2013,3,29,22,48.92,48.92,26.96,42.22,320,18.41248,21.1887137344,0,1018.4,1018.6,10,"0"
2013,3,29,23,48.02,48.02,21.92,35.38,320,14.96014,17.2158299092,0,1019.1,1019.1,10,"0"
2013,3,30,5,39.92,44.06,28.04,62.21,300,8.05546,9.2700622588,0,1020.2,1020.7,10,"0"
2013,3,30,6,41,44.06,28.94,61.89,300,8.05546,9.2700622588,0,1020,1020.5,10,"1"
2013,3,30,7,39.92,42.98,28.94,64.54,310,13.80936,15.8915353008,0,1020,1020.4,10,"1"
2013,3,30,8,39.02,42.08,28.94,66.85,310,10.35702,11.9186514756,0,1020.1,1020.5,10,"1"
2013,3,30,9,39.02,42.08,28.94,64.43,310,12.65858,14.5672406924,0,1020.3,1020.8,10,"0"
2013,3,30,10,37.94,42.08,28.94,67.21,300,12.65858,14.5672406924,0,1020.6,1021.1,10,"0"
2013,3,30,11,42.08,44.06,28.94,59.36,310,11.5078,13.242946084,0,1021.2,1021.6,10,"1"
2013,3,30,12,44.06,46.94,28.94,55.02,,10.35702,11.9186514756,0,1021.3,1021.7,10,"1"
2013,3,30,13,46.94,50,28.94,49.33,340,9.20624,10.5943568672,0,1021.3,1021.8,10,"1"
2013,3,30,14,50,53.06,28.04,39.07,,5.7539,6.621473042,0,1021.2,1021.6,10,"1"
2013,3,30,15,51.98,55.94,23,31.96,340,11.5078,13.242946084,0,1020.7,1021.3,10,"1"
2013,3,30,16,53.06,57.02,21.92,29.35,330,9.20624,10.5943568672,0,1020.1,1020.7,10,"1"
2013,3,30,17,53.96,60.08,19.94,26.11,360,13.80936,15.8915353008,0,1019.2,1019.7,10,"1"
2013,3,30,18,53.06,59,23,30.71,300,12.65858,14.5672406924,0,1018.5,1019.2,10,"0"
2013,3,30,19,53.96,60.08,19.94,26.11,310,13.80936,15.8915353008,0,1018.1,1018.8,10,"1"
2013,3,30,20,51.98,60.08,30.92,44.31,300,17.2617,19.864419126,0,1017.9,1018.7,10,"1"
2013,3,30,21,48.92,59,32,51.85,280,21.86482,25.1615975596,0,1018,1018.9,10,"0"
2013,3,30,22,46.94,46.94,33.08,58.33,190,18.41248,21.1887137344,0,1019.1,1019.1,10,"0"
2013,3,30,23,44.06,44.06,33.98,67.45,190,11.5078,13.242946084,0,1019.4,1019.4,10,"0"
2013,10,27,5,50,51.44,32.54,48.25,240,12.65858,14.5672406924,0,1011.9,1012.4,10,"0"
2013,10,27,6,50,51.08,34.34,52.91,260,17.2617,19.864419126,0,1011.6,1012.2,10,"0"
2013,10,27,7,48.92,51.08,32,51.85,260,13.80936,15.8915353008,0,1011.1,1011.7,10,"0"
2013,10,27,8,46.94,51.08,31.28,53.47,260,11.5078,13.242946084,0,1011.4,1011.9,10,"1"
2013,10,27,9,44.96,50,31.64,57.63,260,13.80936,15.8915353008,0,1012.2,1012.6,10,"0"
2013,10,27,10,44.06,50,31.1,59.64,270,12.65858,14.5672406924,0,1012.8,1013.3,10,"1"
2013,10,27,11,44.06,48.92,31.1,59.64,260,14.96014,17.2158299092,0,1013.5,1014,10,"1"
2013,10,27,12,48.02,49.82,32,53.63,290,11.5078,13.242946084,0,1014.2,1014.8,10,"1"
2013,10,27,13,50.36,51.98,32,47.39,320,13.80936,15.8915353008,0,1014.6,1015,10,"1"
2013,10,27,14,52.7,55.04,30.92,41.6,290,17.2617,19.864419126,0,1014.8,1015.3,10,"1"
2013,10,27,15,54.5,57.02,30.92,38.95,310,16.11092,18.5401245176,0,1014.9,1015.3,10,"1"
2013,10,27,16,55.04,59,30.92,38.19,290,13.80936,15.8915353008,0,1014.2,1014.7,10,"1"
2013,10,27,17,57.02,59,28.94,34.01,310,14.96014,17.2158299092,0,1013.8,1014.3,10,"1"
2013,10,27,18,57.56,60.98,28.94,32.93,300,18.41248,21.1887137344,0,1013.8,1014.3,10,"1"
2013,10,27,19,57.02,60.08,28.04,29.38,310,19.56326,22.5130083428,0,1014.1,1014.6,10,"1"
2013,10,27,20,55.94,57.92,28.94,34.01,300,16.11092,18.5401245176,0,1014.8,1015.2,10,"1"
2013,10,27,21,55.04,55.94,28.04,35.22,300,13.80936,15.8915353008,0,1015.7,1016,10,"1"
2013,10,27,22,53.96,53.96,26.06,33.76,310,13.80936,15.8915353008,0,1017.1,1017.1,10,"0"
2013,10,27,23,52.52,52.52,28.22,38.91,280,10.35702,11.9186514756,0,1017.8,1017.8,10,"0"
2013,10,28,5,42.98,48.92,30.02,59.93,290,6.90468,7.9457676504,0,1020.6,1021,10,"0"
2013,10,28,6,42.08,48.02,30.02,62.04,300,6.90468,7.9457676504,0,1020.5,1020.9,10,"1"
2013,10,28,7,39.92,48.02,32,73.08,230,6.90468,7.9457676504,0,1020.6,1021.3,10,"1"
2013,10,28,8,37.94,44.96,32,75.58,270,6.90468,7.9457676504,0,1020.8,1021.2,10,"1"
2013,10,28,9,39.02,48.02,33.98,72.46,310,9.20624,10.5943568672,0,1020.8,1021.4,10,"1"
2013,10,28,10,39.92,46.94,33.98,75.88,250,8.05546,9.2700622588,0,1021.7,1022.4,10,"1"
2013,10,28,11,37.94,46.04,33.98,79.12,230,5.7539,6.621473042,0,1022.6,1023.1,10,"1"
2013,10,28,12,42.08,50,35.96,78.74,230,9.20624,10.5943568672,0,1023.3,1024,10,"1"
2013,10,28,13,44.96,51.98,33.98,65.18,250,13.80936,15.8915353008,0,1023.8,1024.4,10,"1"
2013,10,28,14,51.98,55.04,32,46.28,240,12.65858,14.5672406924,0,1023.8,1024.3,10,"1"
2013,10,28,15,53.96,59,30.02,39.72,250,14.96014,17.2158299092,0,1023.5,1024.1,10,"1"
2013,10,28,16,57.92,60.08,33.98,40.37,260,14.96014,17.2158299092,0,1022.7,1023.3,10,"1"
2013,10,28,17,60.08,62.06,33.08,36.04,260,16.11092,18.5401245176,0,1022.1,1022.7,10,"1"
2013,10,28,18,60.44,62.96,30.02,30.09,260,14.96014,17.2158299092,0,1021.9,1022.5,10,"1"
2013,10,28,19,60.26,62.06,30.02,30.28,270,13.80936,15.8915353008,0,1022,1022.4,10,"1"
2013,10,28,20,60.44,60.98,30.02,30.85,290,11.5078,13.242946084,0,1022.2,1022.7,10,"1"
2013,10,28,21,59,60.08,31.1,34.36,260,9.20624,10.5943568672,0,1022.7,1023.3,10,"1"
2013,10,28,22,57.2,57.2,29.12,34.04,260,6.90468,7.9457676504,0,1024.1,1024.1,10,"0"
2013,10,28,23,57.02,57.02,27.86,32.54,290,8.05546,9.2700622588,0,1024.9,1024.9,10,"0"
2013,10,29,5,48.02,48.92,32,51.85,30,9.20624,10.5943568672,0,1027.2,1027.5,10,"0"
2013,10,29,6,44.96,48.92,32,57.63,30,11.5078,13.242946084,0,1027.3,1027.6,10,"1"
2013,10,29,7,46.94,48.92,33.98,56.14,70,11.5078,13.242946084,0,1027.5,1027.7,10,"1"
2013,10,29,8,46.04,46.94,33.08,58.33,40,9.20624,10.5943568672,0,1027.9,1028.2,10,"1"
2013,10,29,9,44.96,46.04,35.06,68.05,30,10.35702,11.9186514756,0,1028.8,1029.1,10,"1"
2013,10,29,10,42.98,44.96,35.06,70.42,20,9.20624,10.5943568672,0,1028.9,1029,10,"1"
2013,10,29,11,42.98,44.96,35.96,70.52,40,11.5078,13.242946084,0,1029.4,1029.5,10,"1"
2013,10,29,12,44.96,46.04,35.06,65.32,30,12.65858,14.5672406924,0,1029.7,1029.9,10,"1"
2013,10,29,13,46.04,48.02,33.08,56.01,50,11.5078,13.242946084,0,1030,1030.1,10,"1"
2013,10,29,14,48.02,51.08,33.08,49.97,360,9.20624,10.5943568672,0,1029.9,1030,10,"1"
2013,10,29,15,50,53.96,32,43.99,,10.35702,11.9186514756,0,1029.8,1029.8,10,"1"
2013,10,29,16,51.98,55.04,30.92,41.2,70,8.05546,9.2700622588,0,1029.3,1029.5,10,"1"
2013,10,29,17,53.06,55.04,30.92,39.61,360,8.05546,9.2700622588,0,1028.3,1028.7,10,"1"
2013,10,29,18,53.96,57.02,30.92,38.01,60,6.90468,7.9457676504,0,1028,1028.4,10,"1"
2013,10,29,19,53.96,57.02,30.92,39.72,110,9.20624,10.5943568672,0,1028,1028.5,10,"1"
2013,10,29,20,53.96,55.94,30.92,41.2,60,9.20624,10.5943568672,0,1028.2,1028.7,10,"1"
2013,10,29,21,51.98,53.06,30.92,44.31,90,9.20624,10.5943568672,0,1027.9,1028.5,10,"1"
2013,10,29,22,51.08,51.08,28.94,42.26,60,3.45234,3.9728838252,0,1028.6,1028.6,10,"1"
2013,10,29,23,50,50,30.02,45.97,50,5.7539,6.621473042,0,1029.1,1029.1,10,"0"
2013,10,30,5,44.96,48.92,35.06,65.32,140,3.45234,3.9728838252,0,1026.9,1027.3,10,"1"
2013,10,30,6,44.96,48.92,35.06,63.13,40,4.60312,5.2971784336,0,1026.8,1027.2,10,"1"
2013,10,30,7,42.8,48.92,35.06,70.28,40,4.60312,5.2971784336,0,,,10,"1"
2013,10,30,8,42.98,50,35.06,67.81,50,5.7539,6.621473042,0,,,10,"1"
2013,10,30,9,44.06,48.2,37.4,70.42,360,4.60312,5.2971784336,0,,,10,"1"
2013,10,30,10,44.06,48.92,37.04,70.42,40,5.7539,6.621473042,0,1025.8,1026.1,10,"1"
2013,10,30,11,44.96,48.92,37.04,70.52,50,5.7539,6.621473042,0,1025.7,1025.8,10,"1"
2013,10,30,12,48.92,51.98,39.02,63.39,40,4.60312,5.2971784336,0,1025.9,1026.5,10,"1"
2013,10,30,13,51.08,55.04,39.92,60.87,0,0,0,0,1025.5,1026.1,10,"1"
2013,10,30,14,53.6,57.02,42.08,58.27,260,4.60312,5.2971784336,0,,,10,"1"
2013,10,30,15,55.94,59,44.06,59.31,240,3.45234,3.9728838252,0,1025.2,1025.6,10,"1"
2013,10,30,16,57.92,59,46.94,64.52,240,9.20624,10.5943568672,0,1024.2,1024.9,10,"1"
2013,10,30,17,57.2,60.98,48.02,67.12,230,10.35702,11.9186514756,0,,,10,"1"
2013,10,30,18,59,62.06,48.02,66.88,240,10.35702,11.9186514756,0,1022.7,1023.5,10,"1"
2013,10,30,19,59,60.08,48.92,69.17,230,9.20624,10.5943568672,0,1022.2,1023,10,"1"
2013,10,30,20,59,60.08,51.08,74.96,240,9.20624,10.5943568672,0,1022.1,1022.9,10,"1"
2013,10,30,21,57.92,59,53.06,83.82,190,9.20624,10.5943568672,0,1022.2,1022.7,10,"1"
2013,10,30,22,55.04,55.04,50,83.08,190,8.05546,9.2700622588,0,1023.1,1023.1,10,"0"
2013,10,30,23,53.96,53.96,50,86.41,230,5.7539,6.621473042,0,1023.6,1023.6,10,"0"
2013,10,31,5,53.6,53.96,51.8,93.6,200,4.60312,5.2971784336,0,,,10,"1"
2013,10,31,6,53.96,55.94,51.98,89.95,200,3.45234,3.9728838252,0,1022.8,1023.3,10,"1"
2013,10,31,7,51.98,55.94,51.98,89.4,200,5.7539,6.621473042,0,1022.5,1023,9,"1"
2013,10,31,8,53.06,55.94,51.98,86.52,0,0,0,0,1022.2,1022.7,10,"1"
2013,10,31,9,53.96,57.02,51.98,86.52,180,4.60312,5.2971784336,0,,,8,"1"
2013,10,31,10,55.94,57.02,51.98,83.69,170,3.45234,3.9728838252,0,1021.3,1021.9,8,"1"
2013,10,31,11,55.94,57.92,51.8,82.12,100,5.7539,6.621473042,0,,,9,"1"
2013,10,31,12,57.2,60.08,55.04,83.41,130,9.20624,10.5943568672,0,,,7,"1"
2013,10,31,13,60.98,64.04,57.02,83.54,170,12.65858,14.5672406924,0,1020.2,1020.7,10,"1"
2013,10,31,14,62.6,66.02,57.92,80.49,,13.80936,15.8915353008,0,,,10,"1"
